Provider Id,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State,Score Percentile,Rank Percentile
330229,BROOKS MEMORIAL HOSPITAL,14048,2,3,15,27,Infections,DUNKIRK,NY,0.666666667,0.555555556
330229,BROOKS MEMORIAL HOSPITAL,14048,2,3,31,57,Readmission & Death,DUNKIRK,NY,0.666666667,0.543859649
330229,BROOKS MEMORIAL HOSPITAL,14048,2,3,9,21,Complications,DUNKIRK,NY,0.666666667,0.428571429
330229,BROOKS MEMORIAL HOSPITAL,14048,2.3,3,263,687,Timeliness,DUNKIRK,NY,0.766666667,0.382823872
330229,BROOKS MEMORIAL HOSPITAL,14048,1.8,3,6,34,Consumer Satisfaction,DUNKIRK,NY,0.6,0.176470588
330229,BROOKS MEMORIAL HOSPITAL,14048,2.2,5,25,91,Star Ratings,DUNKIRK,NY,0.44,0.274725275
330231,QUEENS HOSPITAL CENTER,11432,2.3,3,6,10,Payments,JAMAICA,NY,0.766666667,0.6
330231,QUEENS HOSPITAL CENTER,11432,2,3,15,27,Infections,JAMAICA,NY,0.666666667,0.555555556
330231,QUEENS HOSPITAL CENTER,11432,2.5,3,363,687,Timeliness,JAMAICA,NY,0.833333333,0.528384279
330231,QUEENS HOSPITAL CENTER,11432,1.3,2,8,20,Structural,JAMAICA,NY,0.65,0.4
330231,QUEENS HOSPITAL CENTER,11432,2,3,31,57,Readmission & Death,JAMAICA,NY,0.666666667,0.543859649
330231,QUEENS HOSPITAL CENTER,11432,2,3,9,21,Complications,JAMAICA,NY,0.666666667,0.428571429
330231,QUEENS HOSPITAL CENTER,11432,2.3,3,14,22,Imaging,JAMAICA,NY,0.766666667,0.636363636
330231,QUEENS HOSPITAL CENTER,11432,1.8,3,5,34,Consumer Satisfaction,JAMAICA,NY,0.6,0.147058824
330231,QUEENS HOSPITAL CENTER,11432,2.2,5,25,91,Star Ratings,JAMAICA,NY,0.44,0.274725275
330232,ST MARY'S HOSPITAL ( TROY ),12180,3,3,22,22,Imaging,TROY,NY,1,1
330232,ST MARY'S HOSPITAL ( TROY ),12180,2.5,3,408,687,Timeliness,TROY,NY,0.833333333,0.593886463
330232,ST MARY'S HOSPITAL ( TROY ),12180,2,3,5,10,Payments,TROY,NY,0.666666667,0.5
330232,ST MARY'S HOSPITAL ( TROY ),12180,2,3,31,57,Readmission & Death,TROY,NY,0.666666667,0.543859649
330232,ST MARY'S HOSPITAL ( TROY ),12180,2,3,9,21,Complications,TROY,NY,0.666666667,0.428571429
330232,ST MARY'S HOSPITAL ( TROY ),12180,1.2,2,4,20,Structural,TROY,NY,0.6,0.2
330232,ST MARY'S HOSPITAL ( TROY ),12180,1.8,3,6,34,Consumer Satisfaction,TROY,NY,0.6,0.176470588
330232,ST MARY'S HOSPITAL ( TROY ),12180,2.6,5,34,91,Star Ratings,TROY,NY,0.52,0.373626374
330232,ST MARY'S HOSPITAL ( TROY ),12180,1.7,3,9,27,Infections,TROY,NY,0.566666667,0.333333333
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,2.2,3,44,57,Readmission & Death,BROOKLYN,NY,0.733333333,0.771929825
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,2.2,3,18,27,Infections,BROOKLYN,NY,0.733333333,0.666666667
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,2.5,3,428,687,Timeliness,BROOKLYN,NY,0.833333333,0.622998544
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,2,3,5,10,Payments,BROOKLYN,NY,0.666666667,0.5
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,1.3,2,8,20,Structural,BROOKLYN,NY,0.65,0.4
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,2,3,9,21,Complications,BROOKLYN,NY,0.666666667,0.428571429
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,1.9,3,9,34,Consumer Satisfaction,BROOKLYN,NY,0.633333333,0.264705882
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,2,3,10,22,Imaging,BROOKLYN,NY,0.666666667,0.454545455
330233,BROOKDALE HOSPITAL MEDICAL CENTER,11212,1,5,1,91,Star Ratings,BROOKLYN,NY,0.2,0.010989011
330234,WESTCHESTER MEDICAL CENTER,10595,2.1,3,10,21,Complications,VALHALLA,NY,0.7,0.476190476
330234,WESTCHESTER MEDICAL CENTER,10595,2,3,15,27,Infections,VALHALLA,NY,0.666666667,0.555555556
330234,WESTCHESTER MEDICAL CENTER,10595,2.6,3,17,22,Imaging,VALHALLA,NY,0.866666667,0.772727273
330234,WESTCHESTER MEDICAL CENTER,10595,2.2,3,194,687,Timeliness,VALHALLA,NY,0.733333333,0.282387191
330234,WESTCHESTER MEDICAL CENTER,10595,1.1,2,3,20,Structural,VALHALLA,NY,0.55,0.15
330234,WESTCHESTER MEDICAL CENTER,10595,1.3,3,2,10,Payments,VALHALLA,NY,0.433333333,0.2
330234,WESTCHESTER MEDICAL CENTER,10595,1.9,3,29,57,Readmission & Death,VALHALLA,NY,0.633333333,0.50877193
330234,WESTCHESTER MEDICAL CENTER,10595,1.2,5,3,91,Star Ratings,VALHALLA,NY,0.24,0.032967033
330234,WESTCHESTER MEDICAL CENTER,10595,1.7,3,1,34,Consumer Satisfaction,VALHALLA,NY,0.566666667,0.029411765
330235,AUBURN COMMUNITY HOSPITAL,13021,3,3,10,10,Payments,AUBURN,NY,1,1
330235,AUBURN COMMUNITY HOSPITAL,13021,2,3,15,27,Infections,AUBURN,NY,0.666666667,0.555555556
330235,AUBURN COMMUNITY HOSPITAL,13021,1.3,2,8,20,Structural,AUBURN,NY,0.65,0.4
330235,AUBURN COMMUNITY HOSPITAL,13021,2,3,31,57,Readmission & Death,AUBURN,NY,0.666666667,0.543859649
330235,AUBURN COMMUNITY HOSPITAL,13021,2,3,9,21,Complications,AUBURN,NY,0.666666667,0.428571429
330235,AUBURN COMMUNITY HOSPITAL,13021,2.3,3,224,687,Timeliness,AUBURN,NY,0.766666667,0.326055313
330235,AUBURN COMMUNITY HOSPITAL,13021,2,3,10,22,Imaging,AUBURN,NY,0.666666667,0.454545455
330235,AUBURN COMMUNITY HOSPITAL,13021,1.8,5,15,91,Star Ratings,AUBURN,NY,0.36,0.164835165
330235,AUBURN COMMUNITY HOSPITAL,13021,1.7,3,1,34,Consumer Satisfaction,AUBURN,NY,0.566666667,0.029411765
330236,NEW YORK METHODIST HOSPITAL,11215,2.2,3,46,57,Readmission & Death,BROOKLYN,NY,0.733333333,0.807017544
330236,NEW YORK METHODIST HOSPITAL,11215,2.3,3,13,21,Complications,BROOKLYN,NY,0.766666667,0.619047619
330236,NEW YORK METHODIST HOSPITAL,11215,2.3,3,263,687,Timeliness,BROOKLYN,NY,0.766666667,0.382823872
330236,NEW YORK METHODIST HOSPITAL,11215,1.8,3,13,27,Infections,BROOKLYN,NY,0.6,0.481481481
330236,NEW YORK METHODIST HOSPITAL,11215,1.7,3,4,10,Payments,BROOKLYN,NY,0.566666667,0.4
330236,NEW YORK METHODIST HOSPITAL,11215,2.2,3,12,22,Imaging,BROOKLYN,NY,0.733333333,0.545454545
330236,NEW YORK METHODIST HOSPITAL,11215,1.1,2,3,20,Structural,BROOKLYN,NY,0.55,0.15
330236,NEW YORK METHODIST HOSPITAL,11215,1.8,5,15,91,Star Ratings,BROOKLYN,NY,0.36,0.164835165
330236,NEW YORK METHODIST HOSPITAL,11215,1.7,3,1,34,Consumer Satisfaction,BROOKLYN,NY,0.566666667,0.029411765
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2.5,3,8,10,Payments,DANSVILLE,NY,0.833333333,0.8
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2.7,3,534,687,Timeliness,DANSVILLE,NY,0.9,0.777292576
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2,3,15,27,Infections,DANSVILLE,NY,0.666666667,0.555555556
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,1.3,2,8,20,Structural,DANSVILLE,NY,0.65,0.4
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2.5,3,16,22,Imaging,DANSVILLE,NY,0.833333333,0.727272727
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2,3,31,57,Readmission & Death,DANSVILLE,NY,0.666666667,0.543859649
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2,3,9,21,Complications,DANSVILLE,NY,0.666666667,0.428571429
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2,3,12,34,Consumer Satisfaction,DANSVILLE,NY,0.666666667,0.352941176
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,14437,2.9,5,41,91,Star Ratings,DANSVILLE,NY,0.58,0.450549451
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,1.8,2,18,20,Structural,JAMESTOWN,NY,0.9,0.9
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,2.3,3,6,10,Payments,JAMESTOWN,NY,0.766666667,0.6
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,3,3,22,22,Imaging,JAMESTOWN,NY,1,1
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,2.6,3,459,687,Timeliness,JAMESTOWN,NY,0.866666667,0.668122271
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,2,3,15,27,Infections,JAMESTOWN,NY,0.666666667,0.555555556
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,2,3,31,57,Readmission & Death,JAMESTOWN,NY,0.666666667,0.543859649
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,2,3,9,21,Complications,JAMESTOWN,NY,0.666666667,0.428571429
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,1.6,5,10,91,Star Ratings,JAMESTOWN,NY,0.32,0.10989011
330239,WOMAN'S CHRISTIAN ASSOCIATION,14701,1.7,3,1,34,Consumer Satisfaction,JAMESTOWN,NY,0.566666667,0.029411765
330240,HARLEM HOSPITAL CENTER,10037,2.1,3,38,57,Readmission & Death,NEW YORK,NY,0.7,0.666666667
330240,HARLEM HOSPITAL CENTER,10037,2,3,5,10,Payments,NEW YORK,NY,0.666666667,0.5
330240,HARLEM HOSPITAL CENTER,10037,2,3,9,21,Complications,NEW YORK,NY,0.666666667,0.428571429
330240,HARLEM HOSPITAL CENTER,10037,1.2,2,4,20,Structural,NEW YORK,NY,0.6,0.2
330240,HARLEM HOSPITAL CENTER,10037,2.2,3,167,687,Timeliness,NEW YORK,NY,0.733333333,0.243085881
330240,HARLEM HOSPITAL CENTER,10037,2,3,10,22,Imaging,NEW YORK,NY,0.666666667,0.454545455
330240,HARLEM HOSPITAL CENTER,10037,1.8,3,3,34,Consumer Satisfaction,NEW YORK,NY,0.6,0.088235294
330240,HARLEM HOSPITAL CENTER,10037,1.3,3,4,27,Infections,NEW YORK,NY,0.433333333,0.148148148
330240,HARLEM HOSPITAL CENTER,10037,1.1,5,2,91,Star Ratings,NEW YORK,NY,0.22,0.021978022
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,2.4,3,16,21,Complications,SYRACUSE,NY,0.8,0.761904762
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,2.2,3,46,57,Readmission & Death,SYRACUSE,NY,0.733333333,0.807017544
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,2.3,3,209,687,Timeliness,SYRACUSE,NY,0.766666667,0.304221252
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,1.8,3,6,34,Consumer Satisfaction,SYRACUSE,NY,0.6,0.176470588
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,2.6,5,34,91,Star Ratings,SYRACUSE,NY,0.52,0.373626374
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,1.7,3,4,10,Payments,SYRACUSE,NY,0.566666667,0.4
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,1,2,1,20,Structural,SYRACUSE,NY,0.5,0.05
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,1.4,3,6,27,Infections,SYRACUSE,NY,0.466666667,0.222222222
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,13210,1.8,3,8,22,Imaging,SYRACUSE,NY,0.6,0.363636364
330245,ST ELIZABETH MEDICAL CENTER,13501,2.4,3,22,27,Infections,UTICA,NY,0.8,0.814814815
330245,ST ELIZABETH MEDICAL CENTER,13501,2.3,3,13,21,Complications,UTICA,NY,0.766666667,0.619047619
330245,ST ELIZABETH MEDICAL CENTER,13501,2.5,3,371,687,Timeliness,UTICA,NY,0.833333333,0.540029112
330245,ST ELIZABETH MEDICAL CENTER,13501,2,3,31,57,Readmission & Death,UTICA,NY,0.666666667,0.543859649
330245,ST ELIZABETH MEDICAL CENTER,13501,2.8,5,39,91,Star Ratings,UTICA,NY,0.56,0.428571429
330245,ST ELIZABETH MEDICAL CENTER,13501,1.9,3,8,34,Consumer Satisfaction,UTICA,NY,0.633333333,0.235294118
330245,ST ELIZABETH MEDICAL CENTER,13501,1.7,3,4,10,Payments,UTICA,NY,0.566666667,0.4
330245,ST ELIZABETH MEDICAL CENTER,13501,1.1,2,2,20,Structural,UTICA,NY,0.55,0.1
330245,ST ELIZABETH MEDICAL CENTER,13501,1.8,3,8,22,Imaging,UTICA,NY,0.6,0.363636364
330246,ST CHARLES HOSPITAL,11777,3,3,22,22,Imaging,PORT JEFFERSON,NY,1,1
330246,ST CHARLES HOSPITAL,11777,2,3,15,27,Infections,PORT JEFFERSON,NY,0.666666667,0.555555556
330246,ST CHARLES HOSPITAL,11777,2,3,5,10,Payments,PORT JEFFERSON,NY,0.666666667,0.5
330246,ST CHARLES HOSPITAL,11777,2.4,3,327,687,Timeliness,PORT JEFFERSON,NY,0.8,0.475982533
330246,ST CHARLES HOSPITAL,11777,2,3,31,57,Readmission & Death,PORT JEFFERSON,NY,0.666666667,0.543859649
330246,ST CHARLES HOSPITAL,11777,2,3,9,21,Complications,PORT JEFFERSON,NY,0.666666667,0.428571429
330246,ST CHARLES HOSPITAL,11777,2.8,5,40,91,Star Ratings,PORT JEFFERSON,NY,0.56,0.43956044
330246,ST CHARLES HOSPITAL,11777,1.2,2,4,20,Structural,PORT JEFFERSON,NY,0.6,0.2
330246,ST CHARLES HOSPITAL,11777,1.9,3,7,34,Consumer Satisfaction,PORT JEFFERSON,NY,0.633333333,0.205882353
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,3,3,10,10,Payments,PLATTSBURGH,NY,1,1
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,2,3,31,57,Readmission & Death,PLATTSBURGH,NY,0.666666667,0.543859649
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,2,3,9,21,Complications,PLATTSBURGH,NY,0.666666667,0.428571429
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,3.1,5,45,91,Star Ratings,PLATTSBURGH,NY,0.62,0.494505495
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,2,3,12,34,Consumer Satisfaction,PLATTSBURGH,NY,0.666666667,0.352941176
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,1.3,2,7,20,Structural,PLATTSBURGH,NY,0.65,0.35
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,1.8,3,11,27,Infections,PLATTSBURGH,NY,0.6,0.407407407
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,2,3,10,22,Imaging,PLATTSBURGH,NY,0.666666667,0.454545455
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,12901,2,3,70,687,Timeliness,PLATTSBURGH,NY,0.666666667,0.101892285
330259,MERCY MEDICAL CENTER,11570,2.2,3,18,27,Infections,ROCKVILLE CENTRE,NY,0.733333333,0.666666667
330259,MERCY MEDICAL CENTER,11570,2.1,3,35,57,Readmission & Death,ROCKVILLE CENTRE,NY,0.7,0.614035088
330259,MERCY MEDICAL CENTER,11570,2.5,3,16,22,Imaging,ROCKVILLE CENTRE,NY,0.833333333,0.727272727
330259,MERCY MEDICAL CENTER,11570,2,3,9,21,Complications,ROCKVILLE CENTRE,NY,0.666666667,0.428571429
330259,MERCY MEDICAL CENTER,11570,2.3,3,240,687,Timeliness,ROCKVILLE CENTRE,NY,0.766666667,0.349344978
330259,MERCY MEDICAL CENTER,11570,1.2,2,4,20,Structural,ROCKVILLE CENTRE,NY,0.6,0.2
330259,MERCY MEDICAL CENTER,11570,2.7,5,35,91,Star Ratings,ROCKVILLE CENTRE,NY,0.54,0.384615385
330259,MERCY MEDICAL CENTER,11570,1.3,3,2,10,Payments,ROCKVILLE CENTRE,NY,0.433333333,0.2
330259,MERCY MEDICAL CENTER,11570,1.8,3,3,34,Consumer Satisfaction,ROCKVILLE CENTRE,NY,0.6,0.088235294
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,2.1,3,21,34,Consumer Satisfaction,SLEEPY HOLLOW,NY,0.7,0.617647059
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,3.8,5,64,91,Star Ratings,SLEEPY HOLLOW,NY,0.76,0.703296703
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,2,3,15,27,Infections,SLEEPY HOLLOW,NY,0.666666667,0.555555556
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,2,3,5,10,Payments,SLEEPY HOLLOW,NY,0.666666667,0.5
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,2.3,3,264,687,Timeliness,SLEEPY HOLLOW,NY,0.766666667,0.384279476
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,2.3,3,14,22,Imaging,SLEEPY HOLLOW,NY,0.766666667,0.636363636
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,1.2,2,4,20,Structural,SLEEPY HOLLOW,NY,0.6,0.2
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,1.9,3,8,21,Complications,SLEEPY HOLLOW,NY,0.633333333,0.380952381
330261,PHELPS MEMORIAL HOSPITAL ASSN,10591,1.9,3,25,57,Readmission & Death,SLEEPY HOLLOW,NY,0.633333333,0.438596491
330264,ST LUKE'S CORNWALL HOSPITAL,12550,2.2,3,18,27,Infections,NEWBURGH,NY,0.733333333,0.666666667
330264,ST LUKE'S CORNWALL HOSPITAL,12550,2.3,3,6,10,Payments,NEWBURGH,NY,0.766666667,0.6
330264,ST LUKE'S CORNWALL HOSPITAL,12550,2.6,3,17,22,Imaging,NEWBURGH,NY,0.866666667,0.772727273
330264,ST LUKE'S CORNWALL HOSPITAL,12550,2,3,31,57,Readmission & Death,NEWBURGH,NY,0.666666667,0.543859649
330264,ST LUKE'S CORNWALL HOSPITAL,12550,2,3,9,21,Complications,NEWBURGH,NY,0.666666667,0.428571429
330264,ST LUKE'S CORNWALL HOSPITAL,12550,1.2,2,4,20,Structural,NEWBURGH,NY,0.6,0.2
330264,ST LUKE'S CORNWALL HOSPITAL,12550,2.3,3,202,687,Timeliness,NEWBURGH,NY,0.766666667,0.294032023
330264,ST LUKE'S CORNWALL HOSPITAL,12550,1.9,5,20,91,Star Ratings,NEWBURGH,NY,0.38,0.21978022
330264,ST LUKE'S CORNWALL HOSPITAL,12550,1.7,3,1,34,Consumer Satisfaction,NEWBURGH,NY,0.566666667,0.029411765
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,3,3,10,10,Payments,CLIFTON SPRINGS,NY,1,1
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,2.2,3,22,34,Consumer Satisfaction,CLIFTON SPRINGS,NY,0.733333333,0.647058824
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,2.6,3,457,687,Timeliness,CLIFTON SPRINGS,NY,0.866666667,0.665211063
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,1.5,2,12,20,Structural,CLIFTON SPRINGS,NY,0.75,0.6
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,2.7,3,18,22,Imaging,CLIFTON SPRINGS,NY,0.9,0.818181818
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,2,3,15,27,Infections,CLIFTON SPRINGS,NY,0.666666667,0.555555556
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,3.3,5,53,91,Star Ratings,CLIFTON SPRINGS,NY,0.66,0.582417582
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,2,3,31,57,Readmission & Death,CLIFTON SPRINGS,NY,0.666666667,0.543859649
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,14432,2,3,9,21,Complications,CLIFTON SPRINGS,NY,0.666666667,0.428571429
330267,HUDSON VALLEY HOSPITAL CENTER,10567,2.2,3,43,57,Readmission & Death,CORTLANDT MANOR,NY,0.733333333,0.754385965
330267,HUDSON VALLEY HOSPITAL CENTER,10567,3.7,5,62,91,Star Ratings,CORTLANDT MANOR,NY,0.74,0.681318681
330267,HUDSON VALLEY HOSPITAL CENTER,10567,2.1,3,16,34,Consumer Satisfaction,CORTLANDT MANOR,NY,0.7,0.470588235
330267,HUDSON VALLEY HOSPITAL CENTER,10567,2,3,15,27,Infections,CORTLANDT MANOR,NY,0.666666667,0.555555556
330267,HUDSON VALLEY HOSPITAL CENTER,10567,2.5,3,371,687,Timeliness,CORTLANDT MANOR,NY,0.833333333,0.540029112
330267,HUDSON VALLEY HOSPITAL CENTER,10567,2,3,9,21,Complications,CORTLANDT MANOR,NY,0.666666667,0.428571429
330267,HUDSON VALLEY HOSPITAL CENTER,10567,2.3,3,14,22,Imaging,CORTLANDT MANOR,NY,0.766666667,0.636363636
330267,HUDSON VALLEY HOSPITAL CENTER,10567,1.2,2,4,20,Structural,CORTLANDT MANOR,NY,0.6,0.2
330267,HUDSON VALLEY HOSPITAL CENTER,10567,1.3,3,2,10,Payments,CORTLANDT MANOR,NY,0.433333333,0.2
330268,COBLESKILL REGIONAL HOSPITAL,12043,3,3,10,10,Payments,COBLESKILL,NY,1,1
330268,COBLESKILL REGIONAL HOSPITAL,12043,3,3,22,22,Imaging,COBLESKILL,NY,1,1
330268,COBLESKILL REGIONAL HOSPITAL,12043,1.5,2,12,20,Structural,COBLESKILL,NY,0.75,0.6
330268,COBLESKILL REGIONAL HOSPITAL,12043,2,3,15,27,Infections,COBLESKILL,NY,0.666666667,0.555555556
330268,COBLESKILL REGIONAL HOSPITAL,12043,3.4,5,55,91,Star Ratings,COBLESKILL,NY,0.68,0.604395604
330268,COBLESKILL REGIONAL HOSPITAL,12043,2,3,31,57,Readmission & Death,COBLESKILL,NY,0.666666667,0.543859649
330268,COBLESKILL REGIONAL HOSPITAL,12043,2,3,9,21,Complications,COBLESKILL,NY,0.666666667,0.428571429
330268,COBLESKILL REGIONAL HOSPITAL,12043,1.9,3,7,34,Consumer Satisfaction,COBLESKILL,NY,0.633333333,0.205882353
330268,COBLESKILL REGIONAL HOSPITAL,12043,2.2,3,142,687,Timeliness,COBLESKILL,NY,0.733333333,0.206695779
330270,HOSPITAL FOR SPECIAL SURGERY,10021,4.3,5,79,91,Star Ratings,NEW YORK,NY,0.86,0.868131868
330270,HOSPITAL FOR SPECIAL SURGERY,10021,2.2,3,26,34,Consumer Satisfaction,NEW YORK,NY,0.733333333,0.764705882
330270,HOSPITAL FOR SPECIAL SURGERY,10021,3,3,22,22,Imaging,NEW YORK,NY,1,1
330270,HOSPITAL FOR SPECIAL SURGERY,10021,2,3,15,27,Infections,NEW YORK,NY,0.666666667,0.555555556
330270,HOSPITAL FOR SPECIAL SURGERY,10021,2.4,3,316,687,Timeliness,NEW YORK,NY,0.8,0.459970888
330270,HOSPITAL FOR SPECIAL SURGERY,10021,1.3,2,8,20,Structural,NEW YORK,NY,0.65,0.4
330270,HOSPITAL FOR SPECIAL SURGERY,10021,1.8,3,7,21,Complications,NEW YORK,NY,0.6,0.333333333
330270,HOSPITAL FOR SPECIAL SURGERY,10021,1,3,1,57,Readmission & Death,NEW YORK,NY,0.333333333,0.01754386
330273,PUTNAM HOSPITAL CENTER,10512,2.3,3,19,27,Infections,CARMEL,NY,0.766666667,0.703703704
330273,PUTNAM HOSPITAL CENTER,10512,2.2,3,26,34,Consumer Satisfaction,CARMEL,NY,0.733333333,0.764705882
330273,PUTNAM HOSPITAL CENTER,10512,4.2,5,75,91,Star Ratings,CARMEL,NY,0.84,0.824175824
330273,PUTNAM HOSPITAL CENTER,10512,1.3,2,8,20,Structural,CARMEL,NY,0.65,0.4
330273,PUTNAM HOSPITAL CENTER,10512,2.5,3,16,22,Imaging,CARMEL,NY,0.833333333,0.727272727
330273,PUTNAM HOSPITAL CENTER,10512,2,3,31,57,Readmission & Death,CARMEL,NY,0.666666667,0.543859649
330273,PUTNAM HOSPITAL CENTER,10512,2,3,9,21,Complications,CARMEL,NY,0.666666667,0.428571429
330273,PUTNAM HOSPITAL CENTER,10512,2.3,3,264,687,Timeliness,CARMEL,NY,0.766666667,0.384279476
330273,PUTNAM HOSPITAL CENTER,10512,1.3,3,2,10,Payments,CARMEL,NY,0.433333333,0.2
330276,NATHAN LITTAUER HOSPITAL,12078,3,3,10,10,Payments,GLOVERSVILLE,NY,1,1
330276,NATHAN LITTAUER HOSPITAL,12078,1.5,2,12,20,Structural,GLOVERSVILLE,NY,0.75,0.6
330276,NATHAN LITTAUER HOSPITAL,12078,2,3,15,27,Infections,GLOVERSVILLE,NY,0.666666667,0.555555556
330276,NATHAN LITTAUER HOSPITAL,12078,2,3,31,57,Readmission & Death,GLOVERSVILLE,NY,0.666666667,0.543859649
330276,NATHAN LITTAUER HOSPITAL,12078,2,3,9,21,Complications,GLOVERSVILLE,NY,0.666666667,0.428571429
330276,NATHAN LITTAUER HOSPITAL,12078,2.4,3,277,687,Timeliness,GLOVERSVILLE,NY,0.8,0.403202329
330276,NATHAN LITTAUER HOSPITAL,12078,1.9,3,9,34,Consumer Satisfaction,GLOVERSVILLE,NY,0.633333333,0.264705882
330276,NATHAN LITTAUER HOSPITAL,12078,2.8,5,40,91,Star Ratings,GLOVERSVILLE,NY,0.56,0.43956044
330276,NATHAN LITTAUER HOSPITAL,12078,2,3,10,22,Imaging,GLOVERSVILLE,NY,0.666666667,0.454545455
330279,MERCY HOSPITAL,14220,2.2,3,17,27,Infections,BUFFALO,NY,0.733333333,0.62962963
330279,MERCY HOSPITAL,14220,2.1,3,33,57,Readmission & Death,BUFFALO,NY,0.7,0.578947368
330279,MERCY HOSPITAL,14220,2.6,3,451,687,Timeliness,BUFFALO,NY,0.866666667,0.656477438
330279,MERCY HOSPITAL,14220,2,3,5,10,Payments,BUFFALO,NY,0.666666667,0.5
330279,MERCY HOSPITAL,14220,2,3,9,21,Complications,BUFFALO,NY,0.666666667,0.428571429
330279,MERCY HOSPITAL,14220,2.2,3,12,22,Imaging,BUFFALO,NY,0.733333333,0.545454545
330279,MERCY HOSPITAL,14220,1.1,2,3,20,Structural,BUFFALO,NY,0.55,0.15
330279,MERCY HOSPITAL,14220,2,5,21,91,Star Ratings,BUFFALO,NY,0.4,0.230769231
330279,MERCY HOSPITAL,14220,1.8,3,3,34,Consumer Satisfaction,BUFFALO,NY,0.6,0.088235294
330285,STRONG MEMORIAL HOSPITAL,14642,2.2,3,11,21,Complications,ROCHESTER,NY,0.733333333,0.523809524
330285,STRONG MEMORIAL HOSPITAL,14642,2.3,3,6,10,Payments,ROCHESTER,NY,0.766666667,0.6
